title,car_make,car_model,year_cleaned,mileage_cleaned,range_km_cleaned,months_to_eu_cleaned,owners_cleaned,has_condition_issue,has_warranty,trim_level,region,is_dealer,dealer_name,days_listed,price_cleaned,predicted_value,value_difference,url
Nissan Leaf,Nissan,Leaf,2019.0,91000.0,270.0,12.0,1.0,0.0,1.0,Ukjent,Oslo/Akershus,1.0,Automotors AS,0,133000.0,132138,-862,https://www.finn.no/mobility/item/450179920
Nissan Leaf,Nissan,Leaf,2023.0,73582.0,395.0,13.5,1.0,0.0,1.0,N-Connecta,Vestfold/Telemark,1.0,Mobile Skien AS,0,229000.0,228093,-907,https://www.finn.no/mobility/item/451011559
Nissan Leaf,Nissan,Leaf,2018.0,132678.0,270.0,21.866666666666667,3.0,0.0,0.0,Ukjent,Annet,0.0,,0,109532.0,108587,-945,https://www.finn.no/mobility/item/453528998
Nissan Leaf,Nissan,Leaf,2018.0,67800.0,385.0,2.933333333333333,1.0,0.0,1.0,Ukjent,Vestfold/Telemark,1.0,Mobile Skien AS,0,129000.0,128009,-991,https://www.finn.no/mobility/item/452395330
Nissan Leaf,Nissan,Leaf,2020.0,152354.0,385.0,22.5,1.0,0.0,1.0,N-Connecta,Annet,1.0,Mobile Kongsvinger,0,148900.0,147907,-993,https://www.finn.no/mobility/item/447516896
Nissan Leaf,Nissan,Leaf,2018.0,93000.0,270.0,12.0,2.0,0.0,1.0,Tekna,Rogaland,1.0,ELIASSEN BIL AS,0,125000.0,123980,-1020,https://www.finn.no/mobility/item/450314537
Nissan Leaf,Nissan,Leaf,2024.0,48800.0,395.0,23.8,1.0,0.0,1.0,N-Connecta,Vestland,1.0,Mobile Hønefoss AS,0,259000.0,257977,-1023,https://www.finn.no/mobility/item/449782813
Nissan Leaf,Nissan,Leaf,2021.0,60770.0,270.0,21.7,1.0,0.0,1.0,N-Connecta,Annet,0.0,,0,153532.0,152473,-1059,https://www.finn.no/mobility/item/438760191
Nissan Leaf,Nissan,Leaf,2019.0,97000.0,270.0,12.0,1.0,0.0,1.0,Tekna,Annet,1.0,Bilia Outlet,0,129000.0,127923,-1077,https://www.finn.no/mobility/item/451897535
Nissan Leaf,Nissan,Leaf,2020.0,96800.0,385.0,-0.6333333333333333,1.0,0.0,1.0,N-Connecta,Østfold,1.0,Moss To-Takt AS,0,169000.0,167906,-1094,https://www.finn.no/mobility/item/435835574
Nissan Leaf,Nissan,Leaf,2018.0,104580.0,270.0,8.033333333333333,3.0,0.0,0.0,Tekna,Oslo/Akershus,0.0,,0,119532.0,118418,-1114,https://www.finn.no/mobility/item/451717766
Nissan Leaf,Nissan,Leaf,2016.0,128195.0,250.0,12.0,1.0,0.0,1.0,Ukjent,Vestland,1.0,Opus AS,0,69000.0,67885,-1115,https://www.finn.no/mobility/item/452549867
Nissan Leaf,Nissan,Leaf,2018.0,96000.0,270.0,9.033333333333331,5.0,0.0,0.0,Tekna,Annet,0.0,,0,124532.0,123406,-1126,https://www.finn.no/mobility/item/453002168
Nissan Leaf,Nissan,Leaf,2019.0,88000.0,270.0,12.0,1.0,0.0,0.0,Ukjent,Rogaland,0.0,,0,135305.0,134161,-1144,https://www.finn.no/mobility/item/378945558
Nissan Leaf,Nissan,Leaf,2020.0,47900.0,270.0,12.0,2.0,0.0,1.0,Tekna,Østfold,1.0,ØSTFOLD BILSALG,0,169000.0,167818,-1182,https://www.finn.no/mobility/item/432214685
Nissan Leaf,Nissan,Leaf,2015.0,62000.0,385.0,12.0,1.0,0.0,1.0,Ukjent,Rogaland,1.0,Holmane Bil AS,0,69000.0,67782,-1218,https://www.finn.no/mobility/item/448640596
Nissan Leaf,Nissan,Leaf,2021.0,39000.0,270.0,10.6,1.0,0.0,1.0,Ukjent,Annet,0.0,,0,162532.0,161301,-1231,https://www.finn.no/mobility/item/449394066
Nissan Leaf,Nissan,Leaf,2018.0,90614.0,270.0,24.166666666666668,2.0,0.0,0.0,Tekna,Oslo/Akershus,0.0,,0,128532.0,127297,-1235,https://www.finn.no/mobility/item/453299471
Nissan Leaf,Nissan,Leaf,2021.0,58500.0,384.0,12.0,1.0,0.0,1.0,Ukjent,Østfold,1.0,Brennes Auto AS,0,199900.0,198662,-1238,https://www.finn.no/mobility/item/447367524
Nissan Leaf,Nissan,Leaf,2018.0,110350.0,270.0,8.033333333333333,1.0,0.0,0.0,Tekna,Annet,0.0,,0,118532.0,117287,-1245,https://www.finn.no/mobility/item/453518314
Nissan Leaf,Nissan,Leaf,2020.0,29300.0,385.0,7.766666666666667,1.0,0.0,1.0,Ukjent,Vestland,1.0,Møller Bil Bruktbilsenter Bergen,0,199900.0,198634,-1266,https://www.finn.no/mobility/item/450579943
Nissan Leaf,Nissan,Leaf,2021.0,44100.0,270.0,12.0,1.0,0.0,1.0,Ukjent,Trøndelag,1.0,Auto 8-8 Witro AS,0,168900.0,167576,-1324,https://www.finn.no/mobility/item/453446880
Nissan Leaf,Nissan,Leaf,2019.0,55000.0,270.0,19.066666666666663,3.0,0.0,0.0,Tekna,Vestland,0.0,,0,144434.0,143100,-1334,https://www.finn.no/mobility/item/432720663
Nissan Leaf,Nissan,Leaf,2018.0,115700.0,270.0,7.733333333333333,2.0,0.0,1.0,Ukjent,Sørlandet,1.0,ELBILFORMIDLING AS,0,114900.0,113549,-1351,https://www.finn.no/mobility/item/448527763
Nissan Leaf,Nissan,Leaf,2022.0,27000.0,285.0,12.0,1.0,0.0,0.0,Ukjent,Rogaland,1.0,Bilsenteret Haugesund AS,0,209000.0,207633,-1367,https://www.finn.no/mobility/item/453579314
Nissan Leaf,Nissan,Leaf,2021.0,51504.0,270.0,12.0,1.0,0.0,1.0,Ukjent,Rogaland,1.0,BILTEKNIKK 1 AS,0,169000.0,167628,-1372,https://www.finn.no/mobility/item/441335378
Nissan Leaf,Nissan,Leaf,2018.0,119000.0,270.0,20.666666666666668,1.0,0.0,0.0,Ukjent,Vestland,0.0,,0,113434.0,112056,-1378,https://www.finn.no/mobility/item/446084186
Nissan Leaf,Nissan,Leaf,2021.0,45000.0,385.0,12.0,1.0,0.0,1.0,Ukjent,Sørlandet,1.0,Hedin Automotive Kristiansand,0,169000.0,167573,-1427,https://www.finn.no/mobility/item/438768542
Nissan Leaf,Nissan,Leaf,2018.0,148548.0,270.0,23.266666666666666,1.0,0.0,0.0,Ukjent,Annet,1.0,Birger N. Haug Outlet Rud,0,99900.0,98411,-1489,https://www.finn.no/mobility/item/453462062
Nissan Leaf,Nissan,Leaf,2024.0,29618.0,278.0,12.0,1.0,0.0,1.0,Ukjent,Oslo/Akershus,1.0,MAX AUTO AS,0,229900.0,228402,-1498,https://www.finn.no/mobility/item/452665963
Nissan Leaf,Nissan,Leaf,2015.0,82403.0,150.0,15.9,2.0,0.0,0.0,Ukjent,Annet,0.0,,0,54999.0,53495,-1504,https://www.finn.no/mobility/item/453013319
Nissan Leaf,Nissan,Leaf,2022.0,41959.0,385.0,12.0,1.0,0.0,1.0,Ukjent,Annet,1.0,Birger N. Haug AS avd. Rud,0,229900.0,228390,-1510,https://www.finn.no/mobility/item/453472010
Nissan Leaf,Nissan,Leaf,2015.0,74500.0,385.0,12.0,1.0,0.0,0.0,Ukjent,Annet,1.0,BILPORTALEN AS,0,65000.0,63472,-1528,https://www.finn.no/mobility/item/448219165
Nissan Leaf,Nissan,Leaf,2018.0,69740.0,270.0,12.0,1.0,0.0,1.0,Ukjent,Rogaland,1.0,Egeland Auto AS,0,139000.0,137442,-1558,https://www.finn.no/mobility/item/453587042
Nissan Leaf,Nissan,Leaf,2022.0,37000.0,389.0,12.0,1.0,0.0,1.0,N-Connecta,Trøndelag,1.0,Strada Holding AS,0,229000.0,227418,-1582,https://www.finn.no/mobility/item/440316997
Nissan Leaf,Nissan,Leaf,2024.0,37000.0,270.0,12.0,1.0,0.0,1.0,Tekna,Oslo/Akershus,1.0,Stor-Oslo Outlet,0,219000.0,217397,-1603,https://www.finn.no/mobility/item/451615478
Nissan Leaf,Nissan,Leaf,2021.0,98500.0,270.0,12.0,1.0,0.0,1.0,Tekna,Annet,1.0,Høylandet Auto AS,0,149000.0,147382,-1618,https://www.finn.no/mobility/item/452936689
Nissan Leaf,Nissan,Leaf,2017.0,133000.0,120.0,12.0,1.0,0.0,1.0,Tekna,Annet,1.0,Toyota Sulland Kongsvinger,0,64000.0,62292,-1708,https://www.finn.no/mobility/item/453452502
Nissan Leaf,Nissan,Leaf,2020.0,86900.0,385.0,12.0,1.0,0.0,1.0,N-Connecta,Vestland,1.0,AutoSwap AS,0,179800.0,178071,-1729,https://www.finn.no/mobility/item/444927023
Nissan Leaf,Nissan,Leaf,2020.0,105279.0,270.0,12.0,1.0,0.0,1.0,Ukjent,Vestfold/Telemark,1.0,Finstad Bil AS,0,139000.0,137242,-1758,https://www.finn.no/mobility/item/442231120
Nissan Leaf,Nissan,Leaf,2019.0,196000.0,270.0,8.033333333333333,3.0,0.0,0.0,Tekna,Annet,0.0,,0,88434.0,86591,-1843,https://www.finn.no/mobility/item/441472173
Nissan Leaf,Nissan,Leaf,2019.0,101300.0,385.0,12.0,1.0,0.0,0.0,Tekna,Rogaland,1.0,Bilsenteret Haugesund AS,0,169000.0,167149,-1851,https://www.finn.no/mobility/item/453574654
Nissan Leaf,Nissan,Leaf,2020.0,85000.0,385.0,20.766666666666666,1.0,0.0,1.0,e+,Trøndelag,1.0,RM BIL - Rune Malvik,0,184900.0,182993,-1907,https://www.finn.no/mobility/item/441430684
Nissan Leaf,Nissan,Leaf,2018.0,74000.0,270.0,12.0,1.0,0.0,0.0,Ukjent,Annet,1.0,BILFUNN AS,0,127000.0,125085,-1915,https://www.finn.no/mobility/item/450915534
Nissan Leaf,Nissan,Leaf,2022.0,49100.0,385.0,22.866666666666667,1.0,0.0,1.0,N-Connecta,Sørlandet,1.0,Mobile Sørlandsparken AS,0,219000.0,217076,-1924,https://www.finn.no/mobility/item/452952743
Nissan Leaf,Nissan,Leaf,2024.0,17668.0,278.0,12.0,1.0,0.0,1.0,Tekna,Sørlandet,1.0,Gumpen Motor,0,239000.0,237049,-1951,https://www.finn.no/mobility/item/452968730
Nissan Leaf,Nissan,Leaf,2024.0,20220.0,278.0,12.0,1.0,0.0,0.0,Ukjent,Sørlandet,1.0,Gumpen Motor,0,239000.0,237037,-1963,https://www.finn.no/mobility/item/452966668
Nissan Leaf,Nissan,Leaf,2018.0,99600.0,270.0,12.0,1.0,0.0,1.0,Ukjent,Rogaland,1.0,MACK AUTO AS,0,119000.0,117024,-1976,https://www.finn.no/mobility/item/452413666
Nissan Leaf,Nissan,Leaf,2022.0,28741.0,278.0,1.6333333333333333,1.0,0.0,1.0,Tekna,Oslo/Akershus,1.0,Mobile Drammen AS,0,184900.0,182919,-1981,https://www.finn.no/mobility/item/452530495
Nissan Leaf,Nissan,Leaf,2018.0,77145.0,250.0,23.633333333333333,1.0,0.0,0.0,Ukjent,Vestfold/Telemark,0.0,,0,124532.0,122546,-1986,https://www.finn.no/mobility/item/453090718
Nissan Leaf,Nissan,Leaf,2023.0,19000.0,278.0,12.0,1.0,0.0,1.0,N-Connecta,Vestland,1.0,Autonett Bergen AS,0,219900.0,217905,-1995,https://www.finn.no/mobility/item/450789584
Nissan Leaf,Nissan,Leaf,2022.0,9723.0,278.0,12.0,1.0,0.0,1.0,Ukjent,Sørlandet,1.0,Gumpen Motor,0,199000.0,196972,-2028,https://www.finn.no/mobility/item/452956303
Nissan Leaf,Nissan,Leaf,2017.0,88500.0,250.0,12.0,1.0,0.0,0.0,Ukjent,Oslo/Akershus,1.0,Rebil Salgshjelp,0,72532.0,70474,-2058,https://www.finn.no/mobility/item/452978243
Nissan Leaf,Nissan,Leaf,2018.0,80000.0,270.0,24.03333333333333,1.0,0.0,1.0,Ukjent,Oslo/Akershus,0.0,,0,123532.0,121472,-2060,https://www.finn.no/mobility/item/447965048
Nissan Leaf,Nissan,Leaf,2021.0,17600.0,270.0,16.966666666666665,1.0,0.0,1.0,N-Connecta,Vestland,1.0,Møller Bil Bruktbilsenter Bergen,0,179900.0,177826,-2074,https://www.finn.no/mobility/item/452349294
Nissan Leaf,Nissan,Leaf,2020.0,62350.0,270.0,6.533333333333333,1.0,0.0,0.0,N-Connecta,Annet,0.0,,0,154532.0,152456,-2076,https://www.finn.no/mobility/item/451775191
Nissan Leaf,Nissan,Leaf,2018.0,64000.0,385.0,12.0,1.0,0.0,0.0,Ukjent,Sørlandet,1.0,EVOAUTO AS,0,134900.0,132817,-2083,https://www.finn.no/mobility/item/445521965
Nissan Leaf,Nissan,Leaf,2021.0,106100.0,385.0,12.0,2.0,0.0,1.0,Tekna,Østfold,1.0,Bilbutikk1 AS | Selected,0,169000.0,166911,-2089,https://www.finn.no/mobility/item/453603443
Nissan Leaf,Nissan,Leaf,2016.0,114861.0,190.0,9.033333333333331,6.0,0.0,1.0,Tekna,Østfold,1.0,Japan Auto AS,0,62000.0,59908,-2092,https://www.finn.no/mobility/item/440394157
Nissan Leaf,Nissan,Leaf,2019.0,122000.0,385.0,14.566666666666666,1.0,0.0,0.0,Tekna,Annet,0.0,,0,139434.0,137333,-2101,https://www.finn.no/mobility/item/433626715
Nissan Leaf,Nissan,Leaf,2018.0,51547.0,270.0,12.0,2.0,0.0,1.0,Tekna,Rogaland,1.0,Hamre Auto AS,0,145000.0,142898,-2102,https://www.finn.no/mobility/item/450601264
Nissan Leaf,Nissan,Leaf,2021.0,73800.0,385.0,12.0,1.0,0.0,1.0,Tekna,Annet,1.0,Optimal Auto AS,0,199900.0,197765,-2135,https://www.finn.no/mobility/item/452647243
Nissan Leaf,Nissan,Leaf,2022.0,42200.0,270.0,21.466666666666665,2.0,0.0,1.0,Tekna,Trøndelag,0.0,,0,193000.0,190846,-2154,https://www.finn.no/mobility/item/444385287
Nissan Leaf,Nissan,Leaf,2018.0,93000.0,270.0,12.0,1.0,0.0,1.0,Tekna,Annet,1.0,AUTO 8-8 SILDNES & HALAAS AS,0,129000.0,126815,-2185,https://www.finn.no/mobility/item/450920708
Nissan Leaf,Nissan,Leaf,2019.0,168620.0,270.0,18.166666666666668,1.0,0.0,0.0,Tekna,Annet,0.0,,0,110532.0,108329,-2203,https://www.finn.no/mobility/item/451221542
Nissan Leaf,Nissan,Leaf,2018.0,96000.0,385.0,1.1666666666666667,3.0,0.0,0.0,Ukjent,Annet,1.0,NOR BIL AS,0,119434.0,117177,-2257,https://www.finn.no/mobility/item/432148773
Nissan Leaf,Nissan,Leaf,2024.0,11300.0,278.0,24.633333333333333,1.0,0.0,1.0,N-Connecta,Nord-Norge,1.0,Traasdahl AS,0,239900.0,237619,-2281,https://www.finn.no/mobility/item/440228435
Nissan Leaf,Nissan,Leaf,2021.0,70000.0,270.0,18.466666666666665,1.0,0.0,1.0,Ukjent,Annet,1.0,Bakken Bil,0,159000.0,156679,-2321,https://www.finn.no/mobility/item/446066482
Nissan Leaf,Nissan,Leaf,2023.0,51000.0,270.0,15.633333333333333,1.0,0.0,1.0,Tekna,Vestfold/Telemark,0.0,,0,189900.0,187570,-2330,https://www.finn.no/mobility/item/449714209
Nissan Leaf,Nissan,Leaf,2020.0,39950.0,385.0,23.23333333333333,2.0,0.0,0.0,Ukjent,Annet,0.0,,0,199990.0,197637,-2353,https://www.finn.no/mobility/item/448955948
Nissan Leaf,Nissan,Leaf,2018.0,75000.0,385.0,12.0,1.0,0.0,1.0,Tekna,Vestland,1.0,Bergen Bilcenter AS,0,125000.0,122591,-2409,https://www.finn.no/mobility/item/452500781
Nissan Leaf,Nissan,Leaf,2021.0,55000.0,385.0,13.033333333333331,1.0,0.0,1.0,N-Connecta,Oslo/Akershus,1.0,Birger N. Haug Ski,0,189900.0,187468,-2432,https://www.finn.no/mobility/item/452512931
Nissan Leaf,Nissan,Leaf,2018.0,87100.0,385.0,3.033333333333333,1.0,0.0,1.0,Tekna,Annet,1.0,Mobile Asker AS,0,119000.0,116528,-2472,https://www.finn.no/mobility/item/453628241
Nissan Leaf,Nissan,Leaf,2016.0,89300.0,199.0,2.6333333333333333,2.0,0.0,0.0,Ukjent,Oslo/Akershus,0.0,,0,64499.0,62020,-2479,https://www.finn.no/mobility/item/452253479
Nissan Leaf,Nissan,Leaf,2018.0,109211.0,270.0,23.2,1.0,0.0,0.0,Ukjent,Annet,0.0,,0,114532.0,112034,-2498,https://www.finn.no/mobility/item/448876389
Nissan Leaf,Nissan,Leaf,2022.0,22000.0,270.0,8.366666666666667,1.0,0.0,1.0,Ukjent,Oslo/Akershus,0.0,,0,184532.0,181977,-2555,https://www.finn.no/mobility/item/450069228
Nissan Leaf,Nissan,Leaf,2020.0,61058.0,385.0,9.5,1.0,0.0,1.0,Tekna,Oslo/Akershus,1.0,Birger N. Haug AS avd. Oslo,0,189900.0,187344,-2556,https://www.finn.no/mobility/item/442895361
Nissan Leaf,Nissan,Leaf,2021.0,93600.0,385.0,12.0,1.0,0.0,1.0,N-Connecta,Trøndelag,1.0,Auto 8-8 Witro AS,0,189000.0,186388,-2612,https://www.finn.no/mobility/item/450620449
Nissan Leaf,Nissan,Leaf,2019.0,125600.0,385.0,12.0,1.0,0.0,1.0,Ukjent,Østfold,1.0,Bare Bil AS,0,139900.0,137279,-2621,https://www.finn.no/mobility/item/450764587
Nissan Leaf,Nissan,Leaf,2022.0,32541.0,270.0,12.0,1.0,0.0,1.0,Ukjent,Oslo/Akershus,1.0,RSA BIL Drammen,0,199000.0,196368,-2632,https://www.finn.no/mobility/item/448195567
Nissan Leaf,Nissan,Leaf,2024.0,19000.0,278.0,12.0,1.0,0.0,1.0,Tekna,Oslo/Akershus,1.0,Oslo Bilsenter AS,0,238000.0,235358,-2642,https://www.finn.no/mobility/item/449518725
Nissan Leaf,Nissan,Leaf,2018.0,86000.0,270.0,23.266666666666666,2.0,0.0,0.0,Ukjent,Annet,0.0,,0,125000.0,122356,-2644,https://www.finn.no/mobility/item/434652319
Nissan Leaf,Nissan,Leaf,2021.0,64000.0,270.0,20.866666666666667,3.0,0.0,0.0,N-Connecta,Annet,0.0,,0,154434.0,151767,-2667,https://www.finn.no/mobility/item/434805388
Nissan Leaf,Nissan,Leaf,2019.0,84000.0,270.0,18.466666666666665,2.0,0.0,0.0,Tekna,Annet,0.0,,0,135000.0,132328,-2672,https://www.finn.no/mobility/item/451242743
Nissan Leaf,Nissan,Leaf,2018.0,132000.0,385.0,12.0,1.0,0.0,0.0,Ukjent,Rogaland,1.0,N-Auto,0,115900.0,113226,-2674,https://www.finn.no/mobility/item/452021209
Nissan Leaf,Nissan,Leaf,2017.0,54300.0,250.0,11.1,2.0,0.0,0.0,Tekna,Vestfold/Telemark,1.0,GreenDrive,0,84432.0,81738,-2694,https://www.finn.no/mobility/item/451432023
Nissan Leaf,Nissan,Leaf,2018.0,56500.0,270.0,25.266666666666666,2.0,0.0,1.0,Ukjent,Østfold,0.0,,0,139900.0,137193,-2707,https://www.finn.no/mobility/item/446813539
Nissan Leaf,Nissan,Leaf,2019.0,44817.0,270.0,19.166666666666668,1.0,0.0,0.0,Ukjent,Oslo/Akershus,0.0,,0,139982.0,137164,-2818,https://www.finn.no/mobility/item/452491288
Nissan Leaf,Nissan,Leaf,2022.0,29100.0,270.0,8.6,2.0,0.0,0.0,Ukjent,Annet,0.0,,0,190000.0,187169,-2831,https://www.finn.no/mobility/item/451987259
Nissan Leaf,Nissan,Leaf,2020.0,77100.0,270.0,12.0,1.0,0.0,1.0,Ukjent,Vestfold/Telemark,1.0,SENTRUM AUTO AS,0,155000.0,152150,-2850,https://www.finn.no/mobility/item/451774836
Nissan Leaf,Nissan,Leaf,2018.0,54200.0,270.0,12.0,1.0,0.0,0.0,Ukjent,Annet,1.0,Slatlem Kristiansund,0,139000.0,136129,-2871,https://www.finn.no/mobility/item/450867361
Nissan Leaf,Nissan,Leaf,2018.0,104000.0,385.0,7.966666666666667,3.0,0.0,0.0,Ukjent,Annet,0.0,,0,123434.0,120534,-2900,https://www.finn.no/mobility/item/405680801
Nissan Leaf,Nissan,Leaf,2020.0,93000.0,385.0,12.0,1.0,0.0,0.0,Ukjent,Nord-Norge,1.0,Ford Harstad AS - Bilhuset Harstad AS,0,155000.0,152073,-2927,https://www.finn.no/mobility/item/439377387
Nissan Leaf,Nissan,Leaf,2016.0,68410.0,385.0,12.0,1.0,0.0,1.0,Ukjent,Vestland,1.0,FANABILFORRETNING AS,0,69800.0,66825,-2975,https://www.finn.no/mobility/item/446385531
Nissan Leaf,Nissan,Leaf,2017.0,103200.0,180.0,12.0,1.0,0.0,1.0,Ukjent,Rogaland,1.0,Broom Bil AS,0,69800.0,66825,-2975,https://www.finn.no/mobility/item/452696171
Nissan Leaf,Nissan,Leaf,2016.0,106880.0,250.0,12.0,2.0,0.0,1.0,Ukjent,Rogaland,1.0,MK Auto,0,69900.0,66881,-3019,https://www.finn.no/mobility/item/451718813
Nissan Leaf,Nissan,Leaf,2015.0,91978.0,385.0,18.866666666666667,3.0,0.0,0.0,Tekna,Trøndelag,0.0,,0,67000.0,63969,-3031,https://www.finn.no/mobility/item/445828608
Nissan Leaf,Nissan,Leaf,2020.0,85000.0,270.0,12.0,1.0,0.0,1.0,Tekna,Annet,1.0,Auto 8-8 Ålesund AS,0,159000.0,155930,-3070,https://www.finn.no/mobility/item/452691687
Nissan Leaf,Nissan,Leaf,2021.0,78000.0,270.0,11.2,1.0,0.0,0.0,Ukjent,Annet,0.0,,0,159434.0,156355,-3079,https://www.finn.no/mobility/item/426068205
Nissan Leaf,Nissan,Leaf,2018.0,236100.0,245.0,7.2,1.0,0.0,0.0,Ukjent,Oslo/Akershus,0.0,,0,84532.0,81440,-3092,https://www.finn.no/mobility/item/452900621
Nissan Leaf,Nissan,Leaf,2018.0,125202.0,385.0,23.4,2.0,0.0,0.0,Ukjent,Rogaland,0.0,,0,119532.0,116413,-3119,https://www.finn.no/mobility/item/450559507
Nissan Leaf,Nissan,Leaf,2022.0,53000.0,270.0,12.0,1.0,0.0,1.0,Ukjent,Trøndelag,1.0,Auto 8-8 Trio AS,0,189000.0,185859,-3141,https://www.finn.no/mobility/item/449507121
Nissan Leaf,Nissan,Leaf,2024.0,13900.0,278.0,12.0,1.0,0.0,1.0,Ukjent,Vestfold/Telemark,1.0,AUTOMOTOR AS,0,239000.0,235854,-3146,https://www.finn.no/mobility/item/448106701
Nissan Leaf,Nissan,Leaf,2018.0,107269.0,270.0,3.933333333333333,1.0,0.0,0.0,Tekna,Oslo/Akershus,0.0,,0,114532.0,111338,-3194,https://www.finn.no/mobility/item/449772574
Nissan Leaf,Nissan,Leaf,2021.0,57829.0,270.0,13.333333333333334,1.0,0.0,1.0,Ukjent,Annet,1.0,Mobile Elverum AS,0,159000.0,155796,-3204,https://www.finn.no/mobility/item/440488609
Nissan Leaf,Nissan,Leaf,2019.0,96000.0,270.0,12.0,1.0,0.0,1.0,Ukjent,Annet,1.0,Kverneland Bil | Volvo og MG Kvinesdal,0,134900.0,131654,-3246,https://www.finn.no/mobility/item/452782652
Nissan Leaf,Nissan,Leaf,2016.0,100021.0,250.0,1.0333333333333334,2.0,0.0,0.0,Ukjent,Oslo/Akershus,0.0,,0,59434.0,56185,-3249,https://www.finn.no/mobility/item/439627708
Nissan Leaf,Nissan,Leaf,2018.0,90100.0,270.0,12.0,1.0,0.0,1.0,N-Connecta,Trøndelag,1.0,Auto 8-8 Witro AS,0,129000.0,125687,-3313,https://www.finn.no/mobility/item/452930107
Nissan Leaf,Nissan,Leaf,2019.0,79000.0,270.0,12.0,1.0,0.0,1.0,N-Connecta,Annet,1.0,Steinkjer Bil AS,0,139000.0,135686,-3314,https://www.finn.no/mobility/item/448232378
Nissan Leaf,Nissan,Leaf,2022.0,49525.0,395.0,12.0,1.0,0.0,1.0,N-Connecta,Trøndelag,1.0,LADE ARENA AUTO AS,0,229000.0,225636,-3364,https://www.finn.no/mobility/item/439101281
Nissan Leaf,Nissan,Leaf,2019.0,44542.0,385.0,16.3,1.0,0.0,1.0,Tekna,Oslo/Akershus,1.0,Sulland Drammen,0,149900.0,146528,-3372,https://www.finn.no/mobility/item/452402817
Nissan Leaf,Nissan,Leaf,2018.0,77000.0,385.0,12.0,1.0,0.0,0.0,Ukjent,Oslo/Akershus,1.0,Pro Bilsalg AS,0,128900.0,125465,-3435,https://www.finn.no/mobility/item/448261467
Nissan Leaf,Nissan,Leaf,2022.0,23331.0,278.0,8.866666666666667,1.0,0.0,1.0,Ukjent,Oslo/Akershus,1.0,Birger N. Haug AS Lillestrøm,0,189900.0,186455,-3445,https://www.finn.no/mobility/item/444031112
Nissan Leaf,Nissan,Leaf,2018.0,57260.0,270.0,12.0,1.0,0.0,1.0,Ukjent,Annet,1.0,Nardo Bil AS Jaguar Land Rover,0,139900.0,136431,-3469,https://www.finn.no/mobility/item/452674261
Nissan Leaf,Nissan,Leaf,2016.0,116000.0,200.0,20.7,7.0,0.0,0.0,Ukjent,Annet,0.0,,0,66000.0,62526,-3474,https://www.finn.no/mobility/item/453655277
Nissan Leaf,Nissan,Leaf,2016.0,80000.0,385.0,12.0,1.0,0.0,0.0,Tekna,Annet,1.0,Resale AS,0,69900.0,66383,-3517,https://www.finn.no/mobility/item/451627961
Nissan Leaf,Nissan,Leaf,2023.0,56000.0,397.0,12.0,1.0,0.0,1.0,Acenta,Trøndelag,1.0,Bertel O. Steen Stjørdal,0,249000.0,245417,-3583,https://www.finn.no/mobility/item/449808591
Nissan Leaf,Nissan,Leaf,2019.0,54000.0,270.0,12.0,1.0,0.0,1.0,Tekna,Vestland,1.0,Kverneland Bil AS | Ford Åsane,0,149000.0,145398,-3602,https://www.finn.no/mobility/item/452685103
Nissan Leaf,Nissan,Leaf,2021.0,50100.0,385.0,20.1,1.0,0.0,1.0,Ukjent,Vestland,1.0,Oddvar Bjelde & Co AS,0,198800.0,195167,-3633,https://www.finn.no/mobility/item/452974816
Nissan Leaf,Nissan,Leaf,2015.0,108000.0,385.0,13.066666666666666,2.0,0.0,0.0,Ukjent,Annet,1.0,Torgersen Bil AS,0,58532.0,54897,-3635,https://www.finn.no/mobility/item/453507749
Nissan Leaf,Nissan,Leaf,2015.0,78700.0,385.0,12.0,1.0,0.0,1.0,Ukjent,Rogaland,1.0,ELBILHALLEN AS,0,69000.0,65363,-3637,https://www.finn.no/mobility/item/451816585
Nissan Leaf,Nissan,Leaf,2020.0,166952.0,270.0,19.23333333333333,1.0,0.0,1.0,Acenta,Trøndelag,1.0,tm bil,0,139900.0,136250,-3650,https://www.finn.no/mobility/item/428769990
Nissan Leaf,Nissan,Leaf,2018.0,129000.0,385.0,12.0,1.0,0.0,0.0,Tekna,Annet,1.0,AUTOGLIMT AS,0,119000.0,115309,-3691,https://www.finn.no/mobility/item/422048707
Nissan Leaf,Nissan,Leaf,2022.0,27000.0,284.0,12.0,1.0,0.0,1.0,Acenta,Annet,1.0,Auto 8-8 Ålesund AS,0,189000.0,185274,-3726,https://www.finn.no/mobility/item/452031786
Nissan Leaf,Nissan,Leaf,2021.0,42700.0,385.0,19.866666666666667,1.0,0.0,1.0,Tekna,Sørlandet,1.0,Mobile Sørlandsparken AS,0,209000.0,205265,-3735,https://www.finn.no/mobility/item/452851185
Nissan Leaf,Nissan,Leaf,2018.0,86500.0,270.0,22.866666666666667,2.0,0.0,0.0,Tekna,Vestland,0.0,,0,133532.0,129792,-3740,https://www.finn.no/mobility/item/448353301
Nissan Leaf,Nissan,Leaf,2018.0,96000.0,270.0,12.0,1.0,0.0,0.0,Tekna,Annet,1.0,BILFUNN AS,0,129000.0,125228,-3772,https://www.finn.no/mobility/item/450921363
