title,car_make,car_model,year_cleaned,mileage_cleaned,range_km_cleaned,months_to_eu_cleaned,owners_cleaned,has_condition_issue,has_warranty,trim_level,region,is_dealer,dealer_name,days_listed,status,price_cleaned,predicted_value,value_difference,url
Tesla Model 3,Tesla,Model 3,2024.0,34000.0,528.0,32.56666666666667,1.0,0.0,1.0,Performance,Annet,1.0,FIRST AUTO AS,0,Aktiv,489000.0,485567,-3433,https://www.finn.no/mobility/item/452899817
Tesla Model 3,Tesla,Model 3,2021.0,58000.0,614.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,AUTO BRAVIA AS,0,Aktiv,289990.0,286418,-3572,https://www.finn.no/mobility/item/449561901
Tesla Model 3,Tesla,Model 3,2020.0,224800.0,560.0,18.73333333333333,1.0,0.0,0.0,Long Range,Trøndelag,0.0,,0,Aktiv,144532.0,140917,-3615,https://www.finn.no/mobility/item/450994627
Tesla Model 3,Tesla,Model 3,2019.0,62000.0,560.0,12.0,1.0,0.0,1.0,Performance,Rogaland,1.0,T.A Auto AS,0,Aktiv,259000.0,255375,-3625,https://www.finn.no/mobility/item/452660280
Tesla Model 3,Tesla,Model 3,2019.0,95000.0,560.0,12.0,1.0,0.0,0.0,Long Range,Oslo/Akershus,1.0,Pro Bilsalg AS,0,Aktiv,214000.0,210329,-3671,https://www.finn.no/mobility/item/433538628
Tesla Model 3,Tesla,Model 3,2021.0,77800.0,448.0,12.0,1.0,0.0,1.0,Standard Range,Annet,1.0,Rebil,0,Aktiv,218900.0,215194,-3706,https://www.finn.no/mobility/item/452772780
Tesla Model 3,Tesla,Model 3,2025.0,9000.0,528.0,12.0,1.0,0.0,1.0,Performance,Annet,1.0,FIRST AUTO AS,0,Aktiv,499000.0,495157,-3843,https://www.finn.no/mobility/item/452030590
Tesla Model 3,Tesla,Model 3,2023.0,49500.0,614.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,AUTO BRAVIA AS,0,Aktiv,349990.0,346133,-3857,https://www.finn.no/mobility/item/450426477
Tesla Model 3,Tesla,Model 3,2026.0,7950.0,660.0,45.46666666666667,1.0,0.0,1.0,Long Range,Oslo/Akershus,0.0,,0,Aktiv,449000.0,445085,-3915,https://www.finn.no/mobility/item/452167827
Tesla Model 3,Tesla,Model 3,2019.0,86508.0,530.0,12.0,2.0,0.0,1.0,Performance,Rogaland,1.0,UTVIK AUTOSALG AS,0,Aktiv,255000.0,251036,-3964,https://www.finn.no/mobility/item/450734587
Tesla Model 3,Tesla,Model 3,2025.0,6000.0,513.0,33.233333333333334,1.0,0.0,1.0,Ukjent,Østfold,0.0,,0,Aktiv,370000.0,365880,-4120,https://www.finn.no/mobility/item/451866005
Tesla Model 3,Tesla,Model 3,2022.0,76500.0,602.0,12.0,1.0,0.0,1.0,Long Range,Østfold,1.0,Exotic Motors,0,Aktiv,315000.0,310678,-4322,https://www.finn.no/mobility/item/451420632
Tesla Model 3,Tesla,Model 3,2023.0,46000.0,547.0,17.433333333333334,1.0,0.0,1.0,Performance,Rogaland,1.0,S.L.H AUTO AS,0,Aktiv,379000.0,374551,-4449,https://www.finn.no/mobility/item/448432850
Tesla Model 3,Tesla,Model 3,2021.0,75000.0,580.0,12.0,1.0,0.0,1.0,Long Range,Oslo/Akershus,1.0,NORDSTRAND BIL,0,Aktiv,279000.0,274526,-4474,https://www.finn.no/mobility/item/413039614
Tesla Model 3,Tesla,Model 3,2022.0,121000.0,491.0,0.2333333333333333,1.0,0.0,1.0,Ukjent,Annet,0.0,,0,Aktiv,233532.0,229007,-4525,https://www.finn.no/mobility/item/452113039
Tesla Model 3,Tesla,Model 3,2019.0,63000.0,560.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,BROM CONSULTING AS,0,Aktiv,249900.0,245116,-4784,https://www.finn.no/mobility/item/451762012
Tesla Model 3,Tesla,Model 3,2021.0,122100.0,580.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,Rebil,0,Aktiv,228900.0,224111,-4789,https://www.finn.no/mobility/item/450477845
Tesla Model 3,Tesla,Model 3,2023.0,45000.0,614.0,12.0,1.0,0.0,1.0,Long Range,Oslo/Akershus,1.0,Rebil,0,Aktiv,359900.0,355107,-4793,https://www.finn.no/mobility/item/442953382
Tesla Model 3,Tesla,Model 3,2022.0,99500.0,602.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,AUTO BRAVIA AS,0,Aktiv,289990.0,285110,-4880,https://www.finn.no/mobility/item/450425046
Tesla Model 3,Tesla,Model 3,2024.0,15750.0,513.0,28.1,1.0,0.0,1.0,Ukjent,Annet,0.0,,0,Aktiv,349505.0,344542,-4963,https://www.finn.no/mobility/item/450660819
Tesla Model 3,Tesla,Model 3,2024.0,17781.0,513.0,27.933333333333334,1.0,0.0,1.0,Ukjent,Vestfold/Telemark,0.0,,0,Aktiv,347505.0,342412,-5093,https://www.finn.no/mobility/item/449848193
Tesla Model 3,Tesla,Model 3,2021.0,112000.0,580.0,9.433333333333334,2.0,0.0,0.0,Long Range,Rogaland,0.0,,0,Aktiv,229434.0,224239,-5195,https://www.finn.no/mobility/item/425245484
Tesla Model 3,Tesla,Model 3,2022.0,89900.0,602.0,12.0,1.0,0.0,1.0,Ukjent,Annet,1.0,Nitteberg Bil AS,0,Aktiv,299000.0,293736,-5264,https://www.finn.no/mobility/item/449908425
Tesla Model 3,Tesla,Model 3,2020.0,52913.0,560.0,6.1,1.0,0.0,0.0,Ukjent,Vestland,1.0,Tesla Motors Norway AS,0,Aktiv,256100.0,250811,-5289,https://www.finn.no/mobility/item/451529862
Tesla Model 3,Tesla,Model 3,2020.0,96000.0,530.0,12.0,1.0,0.0,0.0,Performance,Vestfold/Telemark,1.0,LY AUTO AS,0,Aktiv,249990.0,244572,-5418,https://www.finn.no/mobility/item/449135978
Tesla Model 3,Tesla,Model 3,2019.0,82000.0,560.0,12.0,1.0,0.0,1.0,Long Range,Rogaland,1.0,ELBILHALLEN AS,0,Aktiv,229000.0,223478,-5522,https://www.finn.no/mobility/item/449199861
Tesla Model 3,Tesla,Model 3,2021.0,82000.0,614.0,12.0,1.0,0.0,1.0,Ukjent,Trøndelag,1.0,HOLLA AUTOSENTER AS,0,Aktiv,285000.0,279417,-5583,https://www.finn.no/mobility/item/448689684
Tesla Model 3,Tesla,Model 3,2023.0,46574.0,602.0,9.5,1.0,0.0,1.0,Long Range,Annet,0.0,,0,Aktiv,349000.0,343353,-5647,https://www.finn.no/mobility/item/449296615
Tesla Model 3,Tesla,Model 3,2019.0,63000.0,530.0,12.0,1.0,0.0,0.0,Performance,Oslo/Akershus,1.0,Car4Sale AS,0,Aktiv,245000.0,239283,-5717,https://www.finn.no/mobility/item/451313205
Tesla Model 3,Tesla,Model 3,2021.0,106800.0,580.0,12.0,1.0,0.0,1.0,Long Range,Rogaland,1.0,ELBILHALLEN AS,0,Aktiv,259000.0,253205,-5795,https://www.finn.no/mobility/item/449191958
Tesla Model 3,Tesla,Model 3,2021.0,48500.0,580.0,13.033333333333331,1.0,0.0,0.0,Long Range,Annet,0.0,,0,Aktiv,299999.0,294059,-5940,https://www.finn.no/mobility/item/453379072
Tesla Model 3,Tesla,Model 3,2024.0,37000.0,629.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,Hernes & Co,0,Aktiv,419900.0,413916,-5984,https://www.finn.no/mobility/item/452996173
Tesla Model 3,Tesla,Model 3,2024.0,39300.0,629.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,LYSHOLM BIL TRONDHEIM,0,Aktiv,409900.0,403898,-6002,https://www.finn.no/mobility/item/452394640
Tesla Model 3,Tesla,Model 3,2024.0,24500.0,513.0,29.366666666666667,1.0,0.0,1.0,Standard Range,Oslo/Akershus,1.0,Mobile Alnabru AS,0,Aktiv,329000.0,322974,-6026,https://www.finn.no/mobility/item/452384880
Tesla Model 3,Tesla,Model 3,2020.0,147612.0,530.0,21.933333333333334,1.0,0.0,1.0,Performance,Nord-Norge,0.0,,0,Aktiv,230000.0,223953,-6047,https://www.finn.no/mobility/item/447357064
Tesla Model 3,Tesla,Model 3,2023.0,15378.0,602.0,12.433333333333334,1.0,0.0,1.0,Performance,Vestland,0.0,,0,Aktiv,399000.0,392889,-6111,https://www.finn.no/mobility/item/452567064
Tesla Model 3,Tesla,Model 3,2019.0,92000.0,530.0,12.0,1.0,0.0,1.0,Performance,Vestfold/Telemark,1.0,Dahl / Finne Auto AS,0,Aktiv,219900.0,213643,-6257,https://www.finn.no/mobility/item/452690813
Tesla Model 3,Tesla,Model 3,2023.0,60500.0,547.0,16.033333333333335,1.0,0.0,1.0,Performance,Vestfold/Telemark,0.0,,0,Aktiv,369505.0,362954,-6551,https://www.finn.no/mobility/item/444240514
Tesla Model 3,Tesla,Model 3,2019.0,145000.0,560.0,12.0,1.0,0.0,0.0,Long Range,Oslo/Akershus,1.0,Pro Bilsalg AS,0,Aktiv,188000.0,181364,-6636,https://www.finn.no/mobility/item/440063976
Tesla Model 3,Tesla,Model 3,2022.0,52679.0,491.0,5.966666666666667,2.0,0.0,0.0,Standard Range,Annet,0.0,,0,Aktiv,263532.0,256828,-6704,https://www.finn.no/mobility/item/452574069
Tesla Model 3,Tesla,Model 3,2026.0,9300.0,660.0,45.16666666666666,1.0,0.0,0.0,Ukjent,Trøndelag,0.0,,0,Aktiv,447505.0,440620,-6885,https://www.finn.no/mobility/item/451690685
Tesla Model 3,Tesla,Model 3,2020.0,112000.0,530.0,12.0,1.0,0.0,0.0,Performance,Sørlandet,1.0,BILAGENT AS,0,Aktiv,259900.0,253012,-6888,https://www.finn.no/mobility/item/450750445
Tesla Model 3,Tesla,Model 3,2024.0,76200.0,629.0,12.0,1.0,0.0,1.0,Long Range,Østfold,1.0,Gretland Bil AS,0,Aktiv,374000.0,367093,-6907,https://www.finn.no/mobility/item/450871062
Tesla Model 3,Tesla,Model 3,2019.0,65000.0,409.0,12.0,1.0,0.0,1.0,Ukjent,Rogaland,1.0,Kyvik Auto AS,0,Aktiv,229000.0,222061,-6939,https://www.finn.no/mobility/item/449212969
Tesla Model 3,Tesla,Model 3,2023.0,63500.0,547.0,17.5,5.0,0.0,1.0,Performance,Annet,0.0,,0,Aktiv,372900.0,365936,-6964,https://www.finn.no/mobility/item/452237140
Tesla Model 3,Tesla,Model 3,2019.0,96500.0,560.0,12.0,1.0,0.0,0.0,Long Range,Oslo/Akershus,1.0,Pro Bilsalg AS,0,Aktiv,218000.0,211005,-6995,https://www.finn.no/mobility/item/439465756
Tesla Model 3,Tesla,Model 3,2023.0,61127.0,560.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,Autolease Bilsalg,0,Aktiv,339000.0,331913,-7087,https://www.finn.no/mobility/item/451376885
Tesla Model 3,Tesla,Model 3,2021.0,139800.0,580.0,12.0,1.0,0.0,1.0,Long Range,Vestland,1.0,AutoSwap AS,0,Aktiv,239800.0,232677,-7123,https://www.finn.no/mobility/item/449321029
Tesla Model 3,Tesla,Model 3,2022.0,57000.0,547.0,12.0,1.0,0.0,1.0,Ukjent,Oslo/Akershus,0.0,,0,Aktiv,339000.0,331867,-7133,https://www.finn.no/mobility/item/350316756
Tesla Model 3,Tesla,Model 3,2025.0,8350.0,629.0,12.0,1.0,0.0,1.0,Ukjent,Vestland,1.0,Lieco Auto AS,0,Aktiv,459900.0,452754,-7146,https://www.finn.no/mobility/item/451894747
Tesla Model 3,Tesla,Model 3,2023.0,49000.0,547.0,12.0,1.0,0.0,1.0,Performance,Vestland,1.0,PEGASUS BIL AS,0,Aktiv,369000.0,361801,-7199,https://www.finn.no/mobility/item/380525890
Tesla Model 3,Tesla,Model 3,2024.0,71000.0,629.0,12.0,1.0,0.0,1.0,Ukjent,Oslo/Akershus,1.0,MARCUSBIL - Marcus Inberg AS,0,Aktiv,376505.0,369207,-7298,https://www.finn.no/mobility/item/436771910
Tesla Model 3,Tesla,Model 3,2021.0,69500.0,614.0,12.0,1.0,0.0,1.0,Long Range,Sørlandet,1.0,BILSELGEREN AS,0,Aktiv,289000.0,281526,-7474,https://www.finn.no/mobility/item/452364602
Tesla Model 3,Tesla,Model 3,2024.0,25000.0,629.0,12.0,1.0,0.0,1.0,Long Range,Trøndelag,1.0,Autolinq AS,0,Aktiv,419900.0,412215,-7685,https://www.finn.no/mobility/item/452399074
Tesla Model 3,Tesla,Model 3,2019.0,89000.0,560.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,BROM CONSULTING AS,0,Aktiv,219900.0,212191,-7709,https://www.finn.no/mobility/item/451621956
Tesla Model 3,Tesla,Model 3,2019.0,236500.0,530.0,12.733333333333333,1.0,0.0,0.0,Performance,Annet,0.0,,0,Aktiv,154532.0,146706,-7826,https://www.finn.no/mobility/item/453191301
Tesla Model 3,Tesla,Model 3,2019.0,122000.0,560.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,Hernes & Co,0,Aktiv,209990.0,202039,-7951,https://www.finn.no/mobility/item/443530219
Tesla Model 3,Tesla,Model 3,2019.0,105000.0,530.0,12.0,6.0,0.0,1.0,Performance,Trøndelag,1.0,KJELÅS BIL AS,0,Aktiv,239000.0,230982,-8018,https://www.finn.no/mobility/item/437977350
Tesla Model 3,Tesla,Model 3,2019.0,144008.0,560.0,19.066666666666663,1.0,0.0,0.0,Long Range,Annet,0.0,,0,Aktiv,194532.0,186392,-8140,https://www.finn.no/mobility/item/451726505
Tesla Model 3,Tesla,Model 3,2024.0,20000.0,629.0,12.0,1.0,0.0,1.0,Ukjent,Vestfold/Telemark,1.0,Dahl / Finne Auto AS,0,Aktiv,419900.0,411755,-8145,https://www.finn.no/mobility/item/449843979
Tesla Model 3,Tesla,Model 3,2021.0,74608.0,547.0,15.633333333333333,1.0,0.0,1.0,Ukjent,Annet,0.0,,0,Aktiv,324532.0,316327,-8205,https://www.finn.no/mobility/item/453154080
Tesla Model 3,Tesla,Model 3,2021.0,66000.0,614.0,16.2,1.0,0.0,1.0,Ukjent,Oslo/Akershus,0.0,,0,Aktiv,294532.0,286159,-8373,https://www.finn.no/mobility/item/451225414
Tesla Model 3,Tesla,Model 3,2025.0,30167.0,702.0,12.0,1.0,0.0,0.0,Ukjent,Østfold,1.0,Grandahl Bil AS avd. Sarpsborg,0,Aktiv,419000.0,410568,-8432,https://www.finn.no/mobility/item/453482805
Tesla Model 3,Tesla,Model 3,2021.0,93884.0,580.0,11.933333333333334,2.0,0.0,1.0,Long Range,Annet,0.0,,0,Aktiv,269434.0,260941,-8493,https://www.finn.no/mobility/item/435479286
Tesla Model 3,Tesla,Model 3,2021.0,57581.0,614.0,12.766666666666667,1.0,0.0,1.0,Ukjent,Annet,0.0,,0,Aktiv,294532.0,285989,-8543,https://www.finn.no/mobility/item/450151710
Tesla Model 3,Tesla,Model 3,2022.0,64700.0,602.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,Rebil,0,Aktiv,308700.0,300122,-8578,https://www.finn.no/mobility/item/448561163
Tesla Model 3,Tesla,Model 3,2024.0,27200.0,629.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,Hernes & Co,0,Aktiv,419990.0,411282,-8708,https://www.finn.no/mobility/item/445751349
Tesla Model 3,Tesla,Model 3,2024.0,17824.0,528.0,33.333333333333336,1.0,0.0,1.0,Performance,Annet,0.0,,0,Aktiv,497505.0,488792,-8713,https://www.finn.no/mobility/item/452477088
Tesla Model 3,Tesla,Model 3,2021.0,115000.0,580.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,DAYTONA AUTO AS,0,Aktiv,254900.0,246171,-8729,https://www.finn.no/mobility/item/452894419
Tesla Model 3,Tesla,Model 3,2019.0,117100.0,560.0,12.0,1.0,0.0,0.0,Long Range,Rogaland,1.0,AutoPoint AS,0,Aktiv,209000.0,200114,-8886,https://www.finn.no/mobility/item/453581668
Tesla Model 3,Tesla,Model 3,2019.0,112300.0,560.0,12.0,1.0,0.0,0.0,Long Range,Annet,1.0,AUTOHUSET SOGN AS,0,Aktiv,215000.0,206013,-8987,https://www.finn.no/mobility/item/452551404
Tesla Model 3,Tesla,Model 3,2021.0,41000.0,580.0,9.766666666666667,1.0,0.0,1.0,Performance,Annet,0.0,,0,Aktiv,339532.0,330398,-9134,https://www.finn.no/mobility/item/451772474
Tesla Model 3,Tesla,Model 3,2019.0,118000.0,560.0,12.0,1.0,0.0,1.0,Performance,Østfold,1.0,Grandahl Bil AS avd. Sarpsborg,0,Aktiv,228000.0,218563,-9437,https://www.finn.no/mobility/item/452292067
Tesla Model 3,Tesla,Model 3,2020.0,85800.0,560.0,3.8,1.0,0.0,0.0,Ukjent,Oslo/Akershus,0.0,,0,Aktiv,224532.0,214996,-9536,https://www.finn.no/mobility/item/452183045
Tesla Model 3,Tesla,Model 3,2023.0,28983.0,491.0,12.0,1.0,0.0,1.0,Ukjent,Vestland,1.0,RøhneSelmer AS avd. Hønefoss,0,Aktiv,309900.0,300327,-9573,https://www.finn.no/mobility/item/450309088
Tesla Model 3,Tesla,Model 3,2025.0,34000.0,629.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,Carzone AS,0,Aktiv,429000.0,419425,-9575,https://www.finn.no/mobility/item/452623033
Tesla Model 3,Tesla,Model 3,2019.0,164858.0,600.0,15.833333333333334,1.0,0.0,0.0,Long Range,Annet,0.0,,0,Aktiv,179532.0,169954,-9578,https://www.finn.no/mobility/item/453006315
Tesla Model 3,Tesla,Model 3,2021.0,74954.0,448.0,15.433333333333334,2.0,0.0,1.0,Standard Range,Annet,0.0,,0,Aktiv,242129.0,232511,-9618,https://www.finn.no/mobility/item/381480513
Tesla Model 3,Tesla,Model 3,2020.0,72818.0,530.0,23.133333333333333,2.0,0.0,0.0,Ukjent,Vestland,1.0,Tesla Motors Norway AS,0,Aktiv,263500.0,253872,-9628,https://www.finn.no/mobility/item/450715986
Tesla Model 3,Tesla,Model 3,2022.0,65000.0,491.0,6.3,2.0,0.0,1.0,Standard Range,Vestfold/Telemark,0.0,,0,Aktiv,264531.0,254865,-9666,https://www.finn.no/mobility/item/450918934
Tesla Model 3,Tesla,Model 3,2023.0,60200.0,602.0,12.0,1.0,0.0,1.0,Long Range,Trøndelag,1.0,Trøndelag Bil AS,0,Aktiv,349900.0,340091,-9809,https://www.finn.no/mobility/item/452847066
Tesla Model 3,Tesla,Model 3,2020.0,88000.0,560.0,12.0,1.0,0.0,1.0,Long Range,Oslo/Akershus,1.0,Pitstop Bilsalg Ny AS,0,Aktiv,228982.0,218940,-10042,https://www.finn.no/mobility/item/440865301
Tesla Model 3,Tesla,Model 3,2021.0,52000.0,448.0,13.1,1.0,0.0,1.0,Ukjent,Vestland,0.0,,0,Aktiv,239434.0,229337,-10097,https://www.finn.no/mobility/item/438664731
Tesla Model 3,Tesla,Model 3,2020.0,138675.0,560.0,6.233333333333333,1.0,0.0,0.0,Long Range,Annet,0.0,,0,Aktiv,199900.0,189775,-10125,https://www.finn.no/mobility/item/451956869
Tesla Model 3,Tesla,Model 3,2019.0,119500.0,560.0,12.0,1.0,0.0,0.0,Performance,Oslo/Akershus,1.0,Lillestrøm Bilsenter AS,0,Aktiv,209000.0,198777,-10223,https://www.finn.no/mobility/item/437878526
Tesla Model 3,Tesla,Model 3,2019.0,88000.0,560.0,12.0,1.0,0.0,0.0,Long Range,Oslo/Akershus,1.0,Pro Bilsalg AS,0,Aktiv,219000.0,208720,-10280,https://www.finn.no/mobility/item/448535500
Tesla Model 3,Tesla,Model 3,2021.0,99990.0,567.0,12.0,1.0,0.0,1.0,Performance,Annet,1.0,Rebil,0,Aktiv,259900.0,249548,-10352,https://www.finn.no/mobility/item/452916939
Tesla Model 3,Tesla,Model 3,2025.0,22000.0,528.0,35.333333333333336,1.0,0.0,1.0,Performance,Annet,0.0,,0,Aktiv,499990.0,489626,-10364,https://www.finn.no/mobility/item/439687827
Tesla Model 3,Tesla,Model 3,2022.0,106000.0,602.0,12.0,1.0,0.0,0.0,Long Range,Trøndelag,1.0,Tunga Bil AS,0,Aktiv,289000.0,278568,-10432,https://www.finn.no/mobility/item/442845987
Tesla Model 3,Tesla,Model 3,2024.0,44478.0,513.0,30.7,1.0,0.0,1.0,Ukjent,Oslo/Akershus,0.0,,0,Aktiv,342505.0,332058,-10447,https://www.finn.no/mobility/item/447725358
Tesla Model 3,Tesla,Model 3,2021.0,68477.0,448.0,18.5,4.0,0.0,1.0,Standard Range,Annet,0.0,,0,Aktiv,239999.0,229461,-10538,https://www.finn.no/mobility/item/453115288
Tesla Model 3,Tesla,Model 3,2024.0,19800.0,629.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,Rebil,0,Aktiv,428900.0,418056,-10844,https://www.finn.no/mobility/item/453565149
Tesla Model 3,Tesla,Model 3,2021.0,98200.0,600.0,9.766666666666667,3.0,0.0,0.0,Ukjent,Oslo/Akershus,0.0,,0,Aktiv,264532.0,253671,-10861,https://www.finn.no/mobility/item/451752780
Tesla Model 3,Tesla,Model 3,2020.0,80000.0,560.0,12.0,1.0,0.0,1.0,Long Range,Rogaland,1.0,SANDNES BRUKTBIL AS,0,Aktiv,245000.0,234050,-10950,https://www.finn.no/mobility/item/447195371
Tesla Model 3,Tesla,Model 3,2019.0,63000.0,560.0,12.0,1.0,0.0,0.0,Performance,Annet,1.0,HS AUTO AS,0,Aktiv,259000.0,247959,-11041,https://www.finn.no/mobility/item/410893561
Tesla Model 3,Tesla,Model 3,2021.0,77900.0,614.0,15.466666666666669,2.0,0.0,1.0,Ukjent,Annet,0.0,,0,Aktiv,294523.0,283382,-11141,https://www.finn.no/mobility/item/447265778
Tesla Model 3,Tesla,Model 3,2024.0,16700.0,513.0,30.466666666666665,1.0,0.0,1.0,Ukjent,Annet,0.0,,0,Aktiv,360000.0,348781,-11219,https://www.finn.no/mobility/item/435793568
Tesla Model 3,Tesla,Model 3,2021.0,93850.0,448.0,12.0,1.0,0.0,0.0,Ukjent,Vestfold/Telemark,0.0,,0,Aktiv,227129.0,215896,-11233,https://www.finn.no/mobility/item/343650039
Tesla Model 3,Tesla,Model 3,2023.0,45000.0,602.0,12.0,1.0,0.0,1.0,Long Range,Vestland,1.0,Bergen Bilcenter AS,0,Aktiv,359000.0,347750,-11250,https://www.finn.no/mobility/item/450448201
Tesla Model 3,Tesla,Model 3,2019.0,86500.0,530.0,7.6,1.0,0.0,1.0,Performance,Oslo/Akershus,0.0,,0,Aktiv,224532.0,213094,-11438,https://www.finn.no/mobility/item/446876402
Tesla Model 3,Tesla,Model 3,2021.0,61600.0,448.0,12.0,1.0,0.0,1.0,Standard Range,Rogaland,1.0,SANDNES BRUKTBIL AS,0,Aktiv,245000.0,233423,-11577,https://www.finn.no/mobility/item/445155242
Tesla Model 3,Tesla,Model 3,2024.0,37900.0,513.0,12.0,1.0,0.0,1.0,Ukjent,Annet,1.0,SWITCH BIL AS,0,Aktiv,349990.0,338330,-11660,https://www.finn.no/mobility/item/452858490
Tesla Model 3,Tesla,Model 3,2019.0,137335.0,500.0,12.0,2.0,0.0,1.0,Long Range,Annet,1.0,Myauto AS,0,Aktiv,209900.0,198125,-11775,https://www.finn.no/mobility/item/452530773
Tesla Model 3,Tesla,Model 3,2019.0,137700.0,409.0,12.0,1.0,0.0,1.0,Ukjent,Rogaland,1.0,Forus Bil AS,0,Aktiv,179000.0,167048,-11952,https://www.finn.no/mobility/item/451336513
Tesla Model 3,Tesla,Model 3,2021.0,77700.0,448.0,12.0,1.0,0.0,1.0,Standard Range,Rogaland,1.0,Autosenter Sandnes AS,0,Aktiv,239000.0,227028,-11972,https://www.finn.no/mobility/item/449512049
Tesla Model 3,Tesla,Model 3,2023.0,29676.0,602.0,17.633333333333333,1.0,0.0,1.0,Long Range,Oslo/Akershus,1.0,Birger N. Haug AS avd. Oslo,0,Aktiv,399900.0,387671,-12229,https://www.finn.no/mobility/item/452551082
Tesla Model 3,Tesla,Model 3,2020.0,62493.0,560.0,24.83333333333333,1.0,0.0,0.0,Ukjent,Oslo/Akershus,1.0,Tesla Motors Norway AS,0,Aktiv,260400.0,248153,-12247,https://www.finn.no/mobility/item/452398642
Tesla Model 3,Tesla,Model 3,2022.0,53500.0,602.0,0.4333333333333333,3.0,0.0,1.0,Long Range,Vestfold/Telemark,0.0,,0,Aktiv,324000.0,311585,-12415,https://www.finn.no/mobility/item/444684269
Tesla Model 3,Tesla,Model 3,2019.0,165000.0,560.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,Hernes & Co,0,Aktiv,189990.0,177412,-12578,https://www.finn.no/mobility/item/448694236
Tesla Model 3,Tesla,Model 3,2021.0,72230.0,614.0,21.73333333333333,1.0,0.0,0.0,Long Range,Annet,0.0,,0,Aktiv,299999.0,287310,-12689,https://www.finn.no/mobility/item/453279955
Tesla Model 3,Tesla,Model 3,2021.0,95000.0,530.0,9.666666666666666,3.0,0.0,0.0,Performance,Annet,0.0,,0,Aktiv,269532.0,256702,-12830,https://www.finn.no/mobility/item/451128817
Tesla Model 3,Tesla,Model 3,2022.0,76600.0,491.0,12.0,1.0,0.0,1.0,Standard Range,Rogaland,1.0,UNIBIL AS avd. Stavanger,0,Aktiv,269000.0,256105,-12895,https://www.finn.no/mobility/item/452985750
Tesla Model 3,Tesla,Model 3,2019.0,75000.0,560.0,12.0,2.0,0.0,1.0,Performance,Annet,1.0,Gardermoen Bil AS,0,Aktiv,269900.0,256923,-12977,https://www.finn.no/mobility/item/404320095
Tesla Model 3,Tesla,Model 3,2023.0,66000.0,602.0,12.0,1.0,0.0,1.0,Long Range,Østfold,1.0,Exotic Motors,0,Aktiv,355000.0,341745,-13255,https://www.finn.no/mobility/item/450944923
Tesla Model 3,Tesla,Model 3,2019.0,116000.0,560.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,Storhamar Bil AS,0,Aktiv,215000.0,201676,-13324,https://www.finn.no/mobility/item/452052124
Tesla Model 3,Tesla,Model 3,2021.0,88000.0,448.0,15.666666666666666,1.0,0.0,0.0,Standard Range,Annet,1.0,AUTOWAX AS,0,Aktiv,229434.0,216026,-13408,https://www.finn.no/mobility/item/406911190
Tesla Model 3,Tesla,Model 3,2019.0,101000.0,530.0,19.23333333333333,4.0,0.0,0.0,Performance,Annet,1.0,Nes-Bil AS,0,Aktiv,232434.0,218984,-13450,https://www.finn.no/mobility/item/434265545
Tesla Model 3,Tesla,Model 3,2024.0,58000.0,629.0,12.0,1.0,0.0,1.0,Ukjent,Annet,1.0,NICK AUTO AS,0,Aktiv,389000.0,375478,-13522,https://www.finn.no/mobility/item/450261348
Tesla Model 3,Tesla,Model 3,2024.0,23000.0,513.0,32.166666666666664,1.0,0.0,0.0,Ukjent,Annet,0.0,,0,Aktiv,335000.0,321410,-13590,https://www.finn.no/mobility/item/452582971
Tesla Model 3,Tesla,Model 3,2021.0,66000.0,448.0,19.133333333333333,2.0,0.0,1.0,Standard Range,Oslo/Akershus,0.0,,0,Aktiv,239532.0,225902,-13630,https://www.finn.no/mobility/item/446774382
Tesla Model 3,Tesla,Model 3,2019.0,105000.0,560.0,12.666666666666666,2.0,0.0,1.0,Ukjent,Annet,0.0,,0,Aktiv,229532.0,215733,-13799,https://www.finn.no/mobility/item/451801696
Tesla Model 3,Tesla,Model 3,2020.0,119000.0,560.0,25.066666666666663,2.0,0.0,0.0,Ukjent,Annet,0.0,,0,Aktiv,219532.0,205651,-13881,https://www.finn.no/mobility/item/451813992
Tesla Model 3,Tesla,Model 3,2024.0,20500.0,629.0,12.0,1.0,0.0,1.0,Long Range,Annet,1.0,AUTO BRAVIA AS,0,Aktiv,429990.0,416038,-13952,https://www.finn.no/mobility/item/449213747
