title,year_cleaned,mileage_cleaned,range_km_cleaned,months_to_eu_cleaned,owners_cleaned,has_condition_issue,has_warranty,trim_level,region,is_dealer,dealer_name,days_listed,price_cleaned,predicted_value,value_difference,url
Nissan Leaf,2021,82400.0,385.0,12.833333333333334,1.0,0,1.0,N-Connecta,Trøndelag,1,EC BIL OG FRITID AS,0,195000.0,185754,-9246,https://www.finn.no/mobility/item/446090718
Nissan Leaf,2022,53500.0,270.0,12.0,1.0,0,1.0,Tekna,Annet,1,ONSRUD AUTO GARDERMOEN AS,0,198900.0,189623,-9277,https://www.finn.no/mobility/item/450627842
Nissan Leaf,2018,67000.0,270.0,12.0,1.0,0,0.0,Tekna,Oslo/Akershus,1,FHM AUTOSPORT AS,0,146000.0,136721,-9279,https://www.finn.no/mobility/item/432029753
Nissan Leaf,2018,77400.0,270.0,12.0,1.0,0,0.0,Tekna,Vestland,1,AutoSwap AS,0,139800.0,130521,-9279,https://www.finn.no/mobility/item/447530094
Nissan Leaf,2021,55000.0,385.0,12.0,1.0,0,1.0,Ukjent,Annet,1,BILBUTIKKEN FROLAND AS,0,209900.0,200603,-9297,https://www.finn.no/mobility/item/447813871
Nissan Leaf,2024,19000.0,278.0,12.0,1.0,0,1.0,Ukjent,Oslo/Akershus,1,Oslo Bilsenter AS,0,238000.0,228586,-9414,https://www.finn.no/mobility/item/449518725
Nissan Leaf,2016,170000.0,270.0,12.0,2.0,0,0.0,Tekna,Annet,1,Resale AS,0,55000.0,45474,-9526,https://www.finn.no/mobility/item/449849487
Nissan Leaf,2018,96000.0,270.0,9.033333333333331,5.0,0,0.0,Tekna,Annet,0,,0,124532.0,114963,-9569,https://www.finn.no/mobility/item/453002168
Nissan Leaf,2024,6500.0,270.0,26.23333333333333,1.0,0,1.0,N-Connecta,Annet,0,,0,246505.0,236806,-9699,https://www.finn.no/mobility/item/451973073
Nissan Leaf,2020,49000.0,270.0,12.0,2.0,0,1.0,Ukjent,Østfold,1,Grandahl Bil AS avd. Sarpsborg,0,179000.0,169289,-9711,https://www.finn.no/mobility/item/441605315
Nissan Leaf,2022,95188.0,270.0,24.766666666666666,1.0,0,1.0,Ukjent,Vestland,1,Mobile Hønefoss AS,0,139000.0,129233,-9767,https://www.finn.no/mobility/item/451801845
Nissan Leaf,2024,31500.0,395.0,23.8,1.0,0,1.0,N-Connecta,Vestland,1,Mobile Hønefoss AS,0,269000.0,259223,-9777,https://www.finn.no/mobility/item/449782463
Nissan Leaf,2022,39250.0,385.0,7.866666666666666,1.0,0,0.0,Ukjent,Oslo/Akershus,0,,0,239532.0,229733,-9799,https://www.finn.no/mobility/item/451605722
Nissan Leaf,2020,59730.0,385.0,12.0,1.0,0,0.0,Tekna,Annet,1,Birger N. Haug Outlet Rud,0,199900.0,190095,-9805,https://www.finn.no/mobility/item/452349624
Nissan Leaf,2021,95000.0,385.0,12.0,2.0,0,1.0,Ukjent,Rogaland,1,Toyota Sørvest AS,0,189000.0,179163,-9837,https://www.finn.no/mobility/item/448188814
Nissan Leaf,2012,160000.0,270.0,2.933333333333333,2.0,0,0.0,Ukjent,Annet,0,,0,51942.0,42056,-9886,https://www.finn.no/mobility/item/449238926
Nissan Leaf,2020,27000.0,270.0,8.933333333333334,1.0,0,1.0,Tekna,Annet,1,Toyota Sunnmøre AS,0,185000.0,175070,-9930,https://www.finn.no/mobility/item/442852203
Nissan Leaf,2021,65000.0,270.0,12.0,1.0,0,1.0,Ukjent,Annet,1,Auto 8-8 Sildnes & Halaas AS Avd Salg Eide,0,169000.0,159036,-9964,https://www.finn.no/mobility/item/447250743
Nissan Leaf,2013,176000.0,270.0,12.0,1.0,0,0.0,Tekna,Annet,1,4 HJUL AUTO AS,0,41900.0,31784,-10116,https://www.finn.no/mobility/item/442802662
Nissan Leaf,2017,46000.0,270.0,12.0,1.0,0,0.0,Ukjent,Annet,1,Biltrend Tromsø AS,0,99098.0,88834,-10264,https://www.finn.no/mobility/item/453551279
Nissan Leaf,2018,236100.0,245.0,7.2,1.0,0,0.0,Ukjent,Oslo/Akershus,0,,0,84532.0,73933,-10599,https://www.finn.no/mobility/item/452900621
Nissan Leaf,2016,128000.0,270.0,12.0,1.0,0,1.0,Ukjent,Annet,1,BILHALLEN ULSTEINVIK AS,0,75000.0,64332,-10668,https://www.finn.no/mobility/item/452503606
Nissan Leaf,2016,112000.0,270.0,20.966666666666665,2.0,0,0.0,Ukjent,Vestfold/Telemark,0,,0,69000.0,58201,-10799,https://www.finn.no/mobility/item/452709391
Nissan Leaf,2015,115152.0,270.0,12.0,1.0,0,0.0,Tekna,Annet,1,AUTO SELECT AS,0,69990.0,59130,-10860,https://www.finn.no/mobility/item/436807420
Nissan Leaf,2021,73800.0,385.0,12.0,1.0,0,1.0,Tekna,Annet,1,Optimal Auto AS,0,199900.0,188991,-10909,https://www.finn.no/mobility/item/452647243
Nissan Leaf,2022,39900.0,385.0,12.0,1.0,0,1.0,Tekna,Oslo/Akershus,1,HANEBORG AUTO AS,0,238800.0,227864,-10936,https://www.finn.no/mobility/item/447591355
Nissan Leaf,2021,79000.0,385.0,12.0,2.0,0,1.0,Ukjent,Østfold,1,Grandahl Bil AS avd. Sarpsborg,0,199000.0,188022,-10978,https://www.finn.no/mobility/item/450646867
Nissan Leaf,2021,39133.0,270.0,12.0,1.0,0,1.0,Acenta,Trøndelag,1,Melhus Bil Trondheim AS,0,179900.0,168775,-11125,https://www.finn.no/mobility/item/453444415
Nissan Leaf,2021,49907.0,275.0,12.0,2.0,0,0.0,Ukjent,Rogaland,1,Bilsenteret Haugesund AS,0,189000.0,177795,-11205,https://www.finn.no/mobility/item/444776577
Nissan Leaf,2020,58589.0,270.0,24.166666666666668,2.0,0,0.0,Ukjent,Vestland,0,,0,159532.0,148285,-11247,https://www.finn.no/mobility/item/451438230
Nissan Leaf,2021,29000.0,270.0,12.0,1.0,0,0.0,Ukjent,Vestland,1,Motorarena AS,0,189000.0,177699,-11301,https://www.finn.no/mobility/item/449825613
Nissan Leaf,2019,101300.0,385.0,12.0,2.0,0,0.0,Ukjent,Rogaland,1,Bilsenteret Haugesund AS,0,179000.0,167634,-11366,https://www.finn.no/mobility/item/444776659
Nissan Leaf,2019,118756.0,270.0,11.8,2.0,0,0.0,N-Connecta,Annet,0,,0,135532.0,124140,-11392,https://www.finn.no/mobility/item/452861330
Nissan Leaf,2021,106100.0,385.0,12.0,2.0,0,1.0,Ukjent,Østfold,1,Bilbutikk1 AS | Selected,0,179000.0,167589,-11411,https://www.finn.no/mobility/item/441567140
Nissan Leaf,2020,52000.0,270.0,12.0,1.0,0,1.0,Tekna,Annet,1,Per Aaland AS,0,179000.0,167585,-11415,https://www.finn.no/mobility/item/436414408
Nissan Leaf,2013,101600.0,138.0,14.066666666666666,2.0,0,0.0,Ukjent,Rogaland,0,,0,50942.0,39517,-11425,https://www.finn.no/mobility/item/453358218
Nissan Leaf,2015,137698.0,120.0,12.0,2.0,0,1.0,Ukjent,Østfold,1,Hvaler Bruktbil AS,0,64900.0,53320,-11580,https://www.finn.no/mobility/item/447061053
Nissan Leaf,2018,89500.0,270.0,-1.0666666666666669,1.0,0,0.0,Tekna,Annet,0,,0,149532.0,137910,-11622,https://www.finn.no/mobility/item/447548734
Nissan Leaf,2015,144900.0,155.0,12.0,1.0,0,0.0,Ukjent,Østfold,1,Kjelvik Invest,0,67700.0,55990,-11710,https://www.finn.no/mobility/item/325593233
Nissan Leaf,2021,25943.0,270.0,12.0,2.0,0,1.0,Ukjent,Oslo/Akershus,1,Birger N. Haug AS avd. Oslo,0,229900.0,218161,-11739,https://www.finn.no/mobility/item/452369425
Nissan Leaf,2019,30310.0,285.0,12.0,1.0,0,1.0,Tekna,Annet,1,Nardo Bil AS Jaguar Land Rover,0,169900.0,158129,-11771,https://www.finn.no/mobility/item/449984879
Nissan Leaf,2023,35000.0,278.0,12.0,2.0,0,1.0,Ukjent,Rogaland,1,MOTRUM AS,0,229000.0,217195,-11805,https://www.finn.no/mobility/item/442967514
Nissan Leaf,2024,30333.0,278.0,25.6,1.0,0,1.0,N-Connecta,Annet,1,"Birger N. Haug, Hovinmovegen 6, 2060 Gardermoen",0,244990.0,233154,-11836,https://www.finn.no/mobility/item/440082120
Nissan Leaf,2018,102700.0,270.0,12.0,1.0,0,0.0,Ukjent,Annet,1,Slatlem Kristiansund,0,129000.0,117074,-11926,https://www.finn.no/mobility/item/435579458
Nissan Leaf,2021,66000.0,385.0,12.0,2.0,0,1.0,Ukjent,Østfold,1,Brennes Auto AS,0,205000.0,193021,-11979,https://www.finn.no/mobility/item/445800928
Nissan Leaf,2013,123000.0,270.0,10.933333333333334,1.0,0,0.0,Tekna,Annet,0,,0,44942.0,32848,-12094,https://www.finn.no/mobility/item/451954162
Nissan Leaf,2013,120000.0,100.0,12.0,2.0,0,0.0,Ukjent,Rogaland,1,MOTRUM AS,0,59000.0,46795,-12205,https://www.finn.no/mobility/item/394784681
Nissan Leaf,2021,31063.0,270.0,12.0,1.0,0,1.0,Ukjent,Trøndelag,1,Melhus Bil Trondheim AS,0,179900.0,167643,-12257,https://www.finn.no/mobility/item/453453882
Nissan Leaf,2016,158824.0,250.0,12.0,1.0,0,1.0,Ukjent,Vestland,1,Opus AS,0,69000.0,56700,-12300,https://www.finn.no/mobility/item/449788223
Nissan Leaf,2023,53750.0,385.0,12.0,1.0,0,1.0,Ukjent,Annet,1,GOL AUTO AS,0,259000.0,246683,-12317,https://www.finn.no/mobility/item/442893296
Nissan Leaf,2021,34850.0,385.0,12.866666666666667,2.0,0,1.0,N-Connecta,Trøndelag,1,tm bil,0,229434.0,216704,-12730,https://www.finn.no/mobility/item/422978192
Nissan Leaf,2022,40368.0,278.0,9.333333333333334,2.0,0,1.0,Ukjent,Vestfold/Telemark,1,Mobile Jarlsberg AS,0,209000.0,196266,-12734,https://www.finn.no/mobility/item/445249859
Nissan Leaf,2016,78000.0,270.0,22.933333333333334,2.0,0,1.0,Ukjent,Rogaland,1,Bilpaviljongen AS,0,98000.0,85166,-12834,https://www.finn.no/mobility/item/450299328
Nissan Leaf,2014,154000.0,270.0,12.0,2.0,0,1.0,Ukjent,Østfold,1,Sørlie Bil AS,0,55000.0,41915,-13085,https://www.finn.no/mobility/item/442181534
Nissan Leaf,2016,94511.0,270.0,17.966666666666665,1.0,0,1.0,Tekna,Trøndelag,1,tm bil,0,99434.0,86294,-13140,https://www.finn.no/mobility/item/423602340
Nissan Leaf,2021,15500.0,270.0,12.0,1.0,0,0.0,Ukjent,Vestland,1,Motorarena AS,0,199000.0,185817,-13183,https://www.finn.no/mobility/item/446154353
Nissan Leaf,2017,93655.0,270.0,16.1,1.0,0,0.0,Ukjent,Annet,1,Mobile Elverum AS,0,99000.0,85689,-13311,https://www.finn.no/mobility/item/439132534
Nissan Leaf,2021,79100.0,270.0,12.0,1.0,0,1.0,Ukjent,Trøndelag,1,Kristoffersen Bil AS,0,199900.0,186552,-13348,https://www.finn.no/mobility/item/442885292
Nissan Leaf,2022,27000.0,270.0,12.0,2.0,0,0.0,Ukjent,Rogaland,1,Bilsenteret Haugesund AS,0,219000.0,205435,-13565,https://www.finn.no/mobility/item/450303489
Nissan Leaf,2014,160000.0,270.0,12.0,2.0,0,1.0,Ukjent,Østfold,1,Sørlie Bil AS,0,55000.0,41353,-13647,https://www.finn.no/mobility/item/446254474
Nissan Leaf,2021,115803.0,270.0,24.066666666666663,1.0,0,0.0,Ukjent,Annet,1,Birger N. Haug Outlet Rud,0,149900.0,136132,-13768,https://www.finn.no/mobility/item/453477159
Nissan Leaf,2022,11500.0,278.0,12.0,1.0,0,1.0,Ukjent,Annet,1,Auto 8-8 Ålesund AS,0,218900.0,205112,-13788,https://www.finn.no/mobility/item/449519457
Nissan Leaf,2020,118226.0,380.0,12.0,1.0,0,1.0,Tekna,Nord-Norge,1,Flygt Bil AS,0,189900.0,176083,-13817,https://www.finn.no/mobility/item/450617746
Nissan Leaf,2017,29471.0,175.0,14.233333333333333,2.0,0,0.0,Ukjent,Annet,0,,0,108582.0,94706,-13876,https://www.finn.no/mobility/item/445535890
Nissan Leaf,2022,61775.0,385.0,12.0,1.0,0,1.0,Ukjent,Annet,1,Sulland Trondheim,0,229900.0,216010,-13890,https://www.finn.no/mobility/item/452380887
Nissan Leaf,2013,163800.0,270.0,12.0,2.0,0,0.0,Ukjent,Østfold,1,Grandahl Bil AS avd. Fredrikstad,0,54000.0,40097,-13903,https://www.finn.no/mobility/item/437073826
Nissan Leaf,2020,82000.0,385.0,12.0,3.0,0,1.0,Tekna,Nord-Norge,1,Norbil AS,0,199000.0,184707,-14293,https://www.finn.no/mobility/item/452379843
Nissan Leaf,2019,34100.0,270.0,17.133333333333333,2.0,0,1.0,Ukjent,Vestland,1,Mobile Drotningsvik,0,178900.0,164451,-14449,https://www.finn.no/mobility/item/452558587
Nissan Leaf,2016,128000.0,270.0,12.0,1.0,0,1.0,Ukjent,Annet,1,BILHALLEN ULSTEINVIK AS,0,79000.0,64332,-14668,https://www.finn.no/mobility/item/440503641
Nissan Leaf,2021,58100.0,385.0,21.966666666666665,1.0,0,1.0,Tekna,Vestland,1,Møller Bil Bruktbilsenter Bergen,0,209900.0,195229,-14671,https://www.finn.no/mobility/item/449995365
Nissan Leaf,2018,108000.0,270.0,12.0,1.0,0,1.0,N-Connecta,Annet,1,HERMANN BIL AS,0,139000.0,124210,-14790,https://www.finn.no/mobility/item/451326502
Nissan Leaf,2022,52179.0,270.0,1.1333333333333333,1.0,0,1.0,Tekna,Sørlandet,1,Gumpens Auto Vest AS,0,199000.0,183765,-15235,https://www.finn.no/mobility/item/447187811
Nissan Leaf,2018,39800.0,270.0,12.0,2.0,0,1.0,Ukjent,Oslo/Akershus,1,ØRA AUTO AS,0,169000.0,153429,-15571,https://www.finn.no/mobility/item/292475198
Nissan Leaf,2021,92500.0,385.0,12.0,1.0,0,1.0,N-Connecta,Annet,1,FHM AUTOSPORT AS,0,199000.0,183179,-15821,https://www.finn.no/mobility/item/397523328
Nissan Leaf,2020,13400.0,385.0,12.0,1.0,0,1.0,Tekna,Sørlandet,1,Rigetjønn Bil AS,0,239000.0,222928,-16072,https://www.finn.no/mobility/item/437987781
Nissan Leaf,2023,19533.0,396.0,12.0,1.0,0,0.0,Ukjent,Trøndelag,1,Auto 8-8 Trio AS,0,289000.0,272716,-16284,https://www.finn.no/mobility/item/442257622
Nissan Leaf,2023,12000.0,285.0,12.0,1.0,0,1.0,Ukjent,Rogaland,1,UNIBIL AS avd. Stavanger,0,229000.0,212020,-16980,https://www.finn.no/mobility/item/446405306
Nissan Leaf,2020,84573.0,385.0,7.466666666666667,2.0,0,0.0,Ukjent,Vestland,0,,0,199532.0,182303,-17229,https://www.finn.no/mobility/item/450822972
Nissan Leaf,2020,55124.0,385.0,12.0,1.0,0,1.0,N-Connecta,Nord-Norge,1,Teknisk Bureau Narvik,0,229000.0,211715,-17285,https://www.finn.no/mobility/item/438302035
Nissan Leaf,2025,6000.0,396.0,12.0,1.0,0,0.0,Ukjent,Annet,1,Ramseng Auto AS,0,339000.0,321520,-17480,https://www.finn.no/mobility/item/450278046
Nissan Leaf,2022,43997.0,278.0,9.233333333333333,2.0,0,1.0,Ukjent,Vestfold/Telemark,1,Mobile Jarlsberg AS,0,209000.0,191491,-17509,https://www.finn.no/mobility/item/445214337
Nissan Leaf,2020,166952.0,270.0,19.23333333333333,1.0,0,1.0,Acenta,Trøndelag,1,tm bil,0,139900.0,121328,-18572,https://www.finn.no/mobility/item/428769990
Nissan Leaf,2013,117755.0,270.0,18.166666666666668,2.0,0,1.0,Ukjent,Vestfold/Telemark,1,Mobile Skien AS,0,49000.0,30373,-18627,https://www.finn.no/mobility/item/449494112
Nissan Leaf,2022,82150.0,396.0,12.0,1.0,0,1.0,Tekna,Nord-Norge,1,iBiln AS avd. Bodø,0,219900.0,200994,-18906,https://www.finn.no/mobility/item/453112305
Nissan Leaf,2020,82000.0,270.0,12.0,2.0,0,1.0,Ukjent,Østfold,1,Grandahl Bil AS avd. Sarpsborg,0,169000.0,149967,-19033,https://www.finn.no/mobility/item/411071449
Nissan Leaf,2018,145000.0,270.0,12.0,2.0,0,1.0,Ukjent,Rogaland,1,MOTRUM AS,0,129000.0,109562,-19438,https://www.finn.no/mobility/item/433262112
Nissan Leaf,2018,199000.0,270.0,23.8,1.0,0,0.0,Ukjent,Annet,0,,0,93532.0,73659,-19873,https://www.finn.no/mobility/item/451823735
Nissan Leaf,2023,44500.0,278.0,12.0,1.0,0,1.0,N-Connecta,Vestland,1,SPZ BIL AS,0,239900.0,219956,-19944,https://www.finn.no/mobility/item/449374668
Nissan Leaf,2023,40166.0,395.0,21.566666666666663,1.0,0,1.0,Ukjent,Annet,1,"Hovli Auto AS, Gol",0,269900.0,249613,-20287,https://www.finn.no/mobility/item/437852856
Nissan Leaf,2022,34600.0,270.0,12.0,1.0,0,1.0,Ukjent,Annet,1,Nardo Bil Sandmoen,0,219000.0,198341,-20659,https://www.finn.no/mobility/item/446240093
Nissan Leaf,2022,35000.0,270.0,12.0,1.0,0,1.0,Tekna,Annet,1,Auto 8-8 Ålesund AS,0,219000.0,198238,-20762,https://www.finn.no/mobility/item/445074316
Nissan Leaf,2019,87000.0,270.0,-2.5,1.0,0,1.0,Tekna,Nord-Norge,1,Sulland Tromsø,0,179000.0,158134,-20866,https://www.finn.no/mobility/item/441120616
Nissan Leaf,2022,43000.0,395.0,12.0,1.0,0,1.0,Ukjent,Annet,1,Steinkjer Bil AS,0,249000.0,228110,-20890,https://www.finn.no/mobility/item/453116071
Nissan Leaf,2018,69740.0,270.0,12.0,1.0,0,1.0,Ukjent,Rogaland,1,Egeland Auto AS,0,149000.0,127421,-21579,https://www.finn.no/mobility/item/445800124
Nissan Leaf,2016,112114.0,300.0,19.5,2.0,0,1.0,Tekna,Trøndelag,1,tm bil,0,94334.0,72104,-22230,https://www.finn.no/mobility/item/429892656
Nissan Leaf,2016,97300.0,188.0,3.533333333333333,3.0,0,0.0,Ukjent,Nord-Norge,0,,0,79532.0,55731,-23801,https://www.finn.no/mobility/item/450824993
Nissan Leaf,2021,73000.0,385.0,18.133333333333333,1.0,0,1.0,Tekna,Annet,0,,0,208532.0,184545,-23987,https://www.finn.no/mobility/item/451548192
Nissan Leaf,2022,20000.0,270.0,12.0,2.0,0,1.0,Ukjent,Østfold,1,RS BILMEGLING AS,0,239800.0,214355,-25445,https://www.finn.no/mobility/item/304263831
Nissan Leaf,2019,149000.0,270.0,12.0,2.0,0,1.0,Ukjent,Rogaland,1,AUTOLAND ROGALAND AS,0,129000.0,102394,-26606,https://www.finn.no/mobility/item/444838818
Nissan Leaf,2023,46000.0,278.0,12.0,1.0,0,1.0,Ukjent,Vestland,1,SPZ BIL AS,0,229900.0,202538,-27362,https://www.finn.no/mobility/item/450248197
Nissan Leaf,2021,65500.0,385.0,15.2,1.0,0,0.0,Ukjent,Annet,0,,0,219532.0,184438,-35094,https://www.finn.no/mobility/item/452997850
Nissan Leaf,2021,65843.0,385.0,15.866666666666667,6.0,0,1.0,Ukjent,Vestfold/Telemark,0,,0,230129.0,179272,-50857,https://www.finn.no/mobility/item/378301609
Nissan Leaf,2026,5.0,622.0,12.0,1.0,0,1.0,Ukjent,Annet,1,Birger N Haug avd. Rud,0,479900.0,396851,-83049,https://www.finn.no/mobility/item/444911442
Nissan Leaf,2018,158000.0,270.0,22.83333333333333,2.0,0,0.0,Ukjent,Annet,0,,0,209532.0,90743,-118789,https://www.finn.no/mobility/item/453488586
